Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2024,230066,MERCY HEALTH MUSKEGON,125 E SOUTHERN,MUSKEGON,MI,49442,MUSKEGON,0.869247,0.887868,0.863256,0.868743,0 out of 10,2 out of 9,2 out of 10,0.882308,0.907733,0.892927,0.858913,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.842374,0.806579,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921597,0.907191,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.980759,0.968276,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.022154,0.025096,1 out of 10,0 out of 9,1 out of 10
2024,230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,620 BYRON RD,HOWELL,MI,48843,LIVINGSTON,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.877837,0.891227,4 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.856134,0.815470,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913153,0.923943,4 out of 10,5 out of 9,5 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023040,0.029949,0 out of 10,0 out of 9,0 out of 10
2024,230070,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,SAGINAW,0.869247,0.887868,0.849711,0.866361,0 out of 10,4 out of 9,4 out of 10,0.882308,0.907733,0.881723,0.877551,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.834755,0.772219,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.924081,0.930467,8 out of 10,6 out of 9,8 out of 10,0.969499,0.980319,0.964142,0.965402,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.026041,0.023342,3 out of 10,3 out of 9,3 out of 10
2024,230072,HOLLAND COMMUNITY HOSPITAL,602 MICHIGAN AVE,HOLLAND,MI,49423,OTTAWA,0.869247,0.887868,0.864247,0.880074,6 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.894087,0.875482,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.853516,0.828107,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.907810,0.893306,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.019755,0.022600,4 out of 10,0 out of 9,4 out of 10
2024,230075,BRONSON BATTLE CREEK HOSPITAL,300 NORTH AVENUE,BATTLE CREEK,MI,49017,CALHOUN,0.869247,0.887868,0.838128,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.855740,0.859405,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.826232,0.826845,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.930859,0.905227,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.033037,0.019780,7 out of 10,8 out of 9,8 out of 10
2024,230077,ASCENSION ST MARY'S HOSPITAL,800 S WASHINGTON AVENUE,SAGINAW,MI,48601,SAGINAW,0.869247,0.887868,0.866180,0.863022,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.891958,0.880131,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.827668,0.824283,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.926705,0.904686,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.964333,0.966896,0 out of 10,1 out of 9,1 out of 10,0.025396,0.018159,0.038605,0.024787,1 out of 10,6 out of 9,6 out of 10
2024,230080,MCLAREN CENTRAL MICHIGAN,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,ISABELLA,0.869247,0.887868,0.878051,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.884634,0.865430,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.841818,0.813702,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.927937,0.893019,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025595,0.019451,8 out of 10,8 out of 9,8 out of 10
2024,230081,MUNSON HEALTHCARE CADILLAC HOSPITAL,400 HOBART ST,CADILLAC,MI,49601,WEXFORD,0.869247,0.887868,0.881114,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.879201,0.864284,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.831376,0.822275,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.930188,0.909955,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.029832,0.035019,0 out of 10,0 out of 9,0 out of 10
2024,230089,BEAUMONT HOSPITAL - GROSSE POINTE,468 CADIEUX RD,GROSSE POINTE,MI,48230,WAYNE,0.869247,0.887868,0.885432,0.877244,4 out of 10,0 out of 9,4 out of 10,0.882308,0.907733,0.921105,0.917924,10 out of 10,0 out of 9,10 out of 10,0.840281,0.872976,0.871348,0.847390,2 out of 10,0 out of 9,2 out of 10,0.916491,0.934002,0.931928,0.922945,4 out of 10,0 out of 9,4 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.022978,0.021894,5 out of 10,2 out of 9,5 out of 10
2024,230092,HENRY FORD ALLEGIANCE HEALTH,205 N EAST AVE,JACKSON,MI,49201,JACKSON,0.869247,0.887868,0.886311,0.865683,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.899740,0.875279,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.834666,0.798152,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.931894,0.897527,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.970894,0.959571,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.030242,0.024390,2 out of 10,4 out of 9,4 out of 10
2024,230093,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,605 OAK STREET,BIG RAPIDS,MI,49307,MECOSTA,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.886000,0.868188,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.856566,0.805717,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.919159,0.906554,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024739,Not Available,Not Available,Not Available,Not Available
2024,230095,MYMICHIGAN MEDICAL CENTER WEST BRANCH,2463 SOUTH M-30,WEST BRANCH,MI,48661,OGEMAW,0.869247,0.887868,0.868561,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.868806,0.864237,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.843468,0.820028,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.916523,0.918773,2 out of 10,1 out of 9,2 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.020491,0.023226,3 out of 10,0 out of 9,3 out of 10
2024,230097,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,MI,49684,GRAND TRAVERSE,0.869247,0.887868,0.887090,0.886646,9 out of 10,0 out of 9,9 out of 10,0.882308,0.907733,0.899231,0.875896,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.832656,0.863065,7 out of 10,7 out of 9,7 out of 10,0.916491,0.934002,0.899754,0.902955,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.978271,0.980082,9 out of 10,8 out of 9,9 out of 10,0.025396,0.018159,0.013816,0.022940,4 out of 10,0 out of 9,4 out of 10
2024,230100,TAWAS ST JOSEPH HOSPITAL,200 HEMLOCK,TAWAS CITY,MI,48764,IOSCO,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.854813,0.858350,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.849573,0.810151,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.899202,0.903198,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023616,Not Available,Not Available,Not Available,Not Available
2024,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,WAYNE,0.869247,0.887868,0.891587,0.867978,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.907450,0.908666,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.858029,0.852122,4 out of 10,0 out of 9,4 out of 10,0.916491,0.934002,0.937790,0.914054,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.950674,0.962258,0 out of 10,3 out of 9,3 out of 10,0.025396,0.018159,0.029362,0.027181,0 out of 10,1 out of 9,1 out of 10
2024,230105,MCLAREN NORTHERN MICHIGAN,416 CONNABLE AVE,PETOSKEY,MI,49770,EMMET,0.869247,0.887868,0.878595,0.882321,7 out of 10,4 out of 9,7 out of 10,0.882308,0.907733,0.885484,0.881398,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.850027,0.825130,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913136,0.907419,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.973523,0.979779,9 out of 10,9 out of 9,9 out of 10,0.025396,0.018159,0.021573,0.027155,0 out of 10,0 out of 9,0 out of 10
2024,230108,UP HEALTH SYSTEM PORTAGE,500 CAMPUS DRIVE,HANCOCK,MI,49930,HOUGHTON,0.869247,0.887868,0.855560,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.851609,0.869540,0 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.832671,0.813677,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.922513,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.031380,Not Available,Not Available,Not Available,Not Available
2024,230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,ONE N ATKINSON DRIVE,LUDINGTON,MI,49431,MASON,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.871389,0.871087,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.834073,0.833631,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.920994,0.913690,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024997,Not Available,Not Available,Not Available,Not Available
2024,230117,BORGESS MEDICAL CENTER,1521 GULL ROAD,KALAMAZOO,MI,49048,KALAMAZOO,0.869247,0.887868,0.848072,0.867640,0 out of 10,4 out of 9,4 out of 10,0.882308,0.907733,0.860106,0.848515,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.835025,0.785099,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.891967,0.897840,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.966508,0.973488,4 out of 10,5 out of 9,5 out of 10,0.025396,0.018159,0.027082,0.020308,7 out of 10,7 out of 9,7 out of 10
2024,230121,MEMORIAL HEALTHCARE,826 WEST KING STREET,OWOSSO,MI,48867,SHIAWASSEE,0.869247,0.887868,0.863306,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.869957,0.868185,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.820991,0.793860,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.899230,0.914871,0 out of 10,4 out of 9,4 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026790,0.024683,1 out of 10,2 out of 9,2 out of 10
2024,230130,BEAUMONT HOSPITAL ROYAL OAK,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,OAKLAND,0.869247,0.887868,0.897781,0.880739,6 out of 10,0 out of 9,6 out of 10,0.882308,0.907733,0.922932,0.913712,10 out of 10,0 out of 9,10 out of 10,0.840281,0.872976,0.882393,0.846129,2 out of 10,0 out of 9,2 out of 10,0.916491,0.934002,0.934782,0.897819,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.975100,0.968573,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.019137,0.024469,2 out of 10,0 out of 9,2 out of 10
2024,230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,MI,48503,GENESEE,0.869247,0.887868,0.860559,0.877500,4 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.901103,0.861132,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.843863,0.844056,2 out of 10,0 out of 9,2 out of 10,0.916491,0.934002,0.921895,0.903124,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024441,0.030994,0 out of 10,0 out of 9,0 out of 10
2024,230133,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,GAYLORD,MI,49735,OTSEGO,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.880233,0.882823,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.842378,0.803908,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.893672,0.907831,0 out of 10,3 out of 9,3 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024905,Not Available,Not Available,Not Available,Not Available
2024,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,GENESEE,0.869247,0.887868,0.868284,0.880352,6 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.894253,0.887366,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.832415,0.772385,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918893,0.922358,4 out of 10,2 out of 9,4 out of 10,0.969499,0.980319,0.970711,0.962397,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.019056,0.026695,0 out of 10,0 out of 9,0 out of 10
2024,230142,BEAUMONT HOSPITAL - WAYNE,33155 ANNAPOLIS AVE,WAYNE,MI,48184,WAYNE,0.869247,0.887868,0.875873,0.883110,7 out of 10,6 out of 9,7 out of 10,0.882308,0.907733,0.896286,0.886281,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.822174,0.802521,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913366,0.909469,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.031019,0.025569,0 out of 10,4 out of 9,4 out of 10
2024,230146,HENRY FORD HEALTH WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,WAYNE,0.869247,0.887868,0.874541,0.874304,3 out of 10,0 out of 9,3 out of 10,0.882308,0.907733,0.871915,0.913325,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.831969,0.818523,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.933354,0.926447,6 out of 10,0 out of 9,6 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.029980,Not Available,Not Available,Not Available,Not Available
2024,230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,28050 GRAND RIVER AVENUE,FARMINGTON HILLS,MI,48336,OAKLAND,0.869247,0.887868,0.872248,0.881177,6 out of 10,5 out of 9,6 out of 10,0.882308,0.907733,0.909094,0.888289,3 out of 10,0 out of 9,3 out of 10,0.840281,0.872976,0.859831,0.828268,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.919160,0.932594,9 out of 10,9 out of 9,9 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018643,0.026253,0 out of 10,0 out of 9,0 out of 10
2024,230156,TRINITY HEALTH ANN ARBOR HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,WASHTENAW,0.869247,0.887868,0.891056,0.881575,6 out of 10,0 out of 9,6 out of 10,0.882308,0.907733,0.901271,0.894505,5 out of 10,0 out of 9,5 out of 10,0.840281,0.872976,0.858418,0.836409,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.934393,0.903012,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.978407,0.971879,2 out of 10,0 out of 9,2 out of 10,0.025396,0.018159,0.027138,0.018966,8 out of 10,9 out of 9,9 out of 10
2024,230165,ASCENSION ST JOHN HOSPITAL,22101 MOROSS RD,DETROIT,MI,48236,WAYNE,0.869247,0.887868,0.858614,0.861812,0 out of 10,1 out of 9,1 out of 10,0.882308,0.907733,0.886986,0.885620,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.825421,0.813606,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.902156,0.903063,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.967427,0.957854,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.013471,0.029942,0 out of 10,0 out of 9,0 out of 10
2024,230167,MCLAREN GREATER LANSING,2900 COLLINS RD,LANSING,MI,48910,INGHAM,0.869247,0.887868,0.869182,0.868726,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.853726,0.845924,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.842413,0.783998,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913302,0.901280,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.976320,0.968034,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.017050,0.024415,2 out of 10,0 out of 9,2 out of 10
2024,230176,BEAUMONT HOSPITAL - TRENTON,5450 FORT STREET,TRENTON,MI,48183,WAYNE,0.869247,0.887868,0.876127,0.878559,5 out of 10,2 out of 9,5 out of 10,0.882308,0.907733,0.897943,0.895882,5 out of 10,0 out of 9,5 out of 10,0.840281,0.872976,0.872587,0.861391,6 out of 10,0 out of 9,6 out of 10,0.916491,0.934002,0.928195,0.938912,10 out of 10,9 out of 9,10 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024623,Not Available,Not Available,Not Available,Not Available
2024,230180,MYMICHIGAN MEDICAL CENTER CLARE,703 N MCEWAN ST,CLARE,MI,48617,CLARE,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.880696,0.866446,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.820876,0.787374,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.929360,0.909733,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.030212,Not Available,Not Available,Not Available,Not Available
2024,230193,MCLAREN LAPEER REGION,1375 N MAIN ST,LAPEER,MI,48446,LAPEER,0.869247,0.887868,0.850964,0.864116,0 out of 10,3 out of 9,3 out of 10,0.882308,0.907733,0.896531,0.882601,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.819379,0.799276,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.922303,0.879151,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018911,0.023110,3 out of 10,0 out of 9,3 out of 10
2024,230195,ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MACOMB,0.869247,0.887868,0.869872,0.872031,2 out of 10,1 out of 9,2 out of 10,0.882308,0.907733,0.902356,0.878580,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.836830,0.824909,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.907228,0.930696,8 out of 10,8 out of 9,8 out of 10,0.969499,0.980319,0.969386,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018835,0.023190,3 out of 10,0 out of 9,3 out of 10
2024,230197,ASCENSION GENESYS HOSPITAL,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,GENESEE,0.869247,0.887868,0.882500,0.878334,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.880514,0.889166,3 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.859056,0.839579,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.929686,0.926382,6 out of 10,0 out of 9,6 out of 10,0.969499,0.980319,0.961053,0.966548,0 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.033425,0.030214,0 out of 10,2 out of 9,2 out of 10
2024,230207,MCLAREN OAKLAND,50 N PERRY ST,PONTIAC,MI,48342,OAKLAND,0.869247,0.887868,0.873349,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.914286,0.891957,4 out of 10,0 out of 9,4 out of 10,0.840281,0.872976,0.843440,0.829716,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.906683,0.904116,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024318,Not Available,Not Available,Not Available,Not Available
2024,230208,SPARROW CARSON HOSPITAL,406 EAST ELM ST,CARSON CITY,MI,48811,MONTCALM,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.881898,0.873093,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.796565,0.818496,0 out of 10,2 out of 9,2 out of 10,0.916491,0.934002,0.910146,0.904414,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.022263,Not Available,Not Available,Not Available,Not Available
2024,230216,MCLAREN PORT HURON,1221 PINE GROVE AVE,PORT HURON,MI,48060,ST. CLAIR,0.869247,0.887868,0.857602,0.856223,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.857869,0.859636,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.847152,0.786098,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.896732,0.910857,0 out of 10,3 out of 9,3 out of 10,0.969499,0.980319,0.961376,0.965646,0 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.028871,0.027267,0 out of 10,1 out of 9,1 out of 10
2024,230217,OAKLAWN HOSPITAL,200 N MADISON,MARSHALL,MI,49068,CALHOUN,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.891660,0.872273,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.858507,0.819481,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.927030,0.905756,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026866,0.028406,0 out of 10,0 out of 9,0 out of 10
2024,230222,MYMICHIGAN MEDICAL CENTER MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MIDLAND,0.869247,0.887868,0.872868,0.869577,1 out of 10,0 out of 9,1 out of 10,0.882308,0.907733,0.863876,0.891689,4 out of 10,6 out of 9,6 out of 10,0.840281,0.872976,0.838417,0.796236,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.904571,0.910047,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.958639,0.969982,1 out of 10,5 out of 9,5 out of 10,0.025396,0.018159,0.025221,0.033310,0 out of 10,0 out of 9,0 out of 10
2024,230227,MCLAREN MACOMB,1000 HARRINGTON ST,MOUNT CLEMENS,MI,48043,MACOMB,0.869247,0.887868,0.868675,0.861631,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.894739,0.881989,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.850886,0.782048,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.924392,0.906162,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.977366,0.975471,5 out of 10,0 out of 9,5 out of 10,0.025396,0.018159,0.028528,0.022460,4 out of 10,5 out of 9,5 out of 10
2024,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,INGHAM,0.869247,0.887868,0.872816,0.857053,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.882053,0.883330,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.814469,0.802973,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.916226,0.902785,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.971388,0.974500,5 out of 10,3 out of 9,5 out of 10,0.025396,0.018159,0.027954,0.021919,5 out of 10,6 out of 9,6 out of 10
